,state,city,song,artist
458, California,Los Angeles,DJ Green Lantern ,"D.O.A."" Freestyle Part 2""  Slaughterhouse"
459, California,Los Angeles,Do the Slauson,  Round Robin & The Parlays (the Parlays were The Blossoms under a different name)
460, California,Los Angeles,Do You Know the Way to San Jose,  Dionne Warwick
461, California,Los Angeles,Do You Remember That Night In Pasadena,  Al Martino
462, California,Los Angeles,Dodger Blue,  Sue Raney
463, California,Los Angeles,Dodgers Charge,  Bill Reeves
464, California,Los Angeles,Dodgers Song,  Danny Kaye
465, California,Los Angeles,Does the Wind Still Blow in Oklahoma?,  Reba McEntire and Ronnie Dunn
466, California,Los Angeles,Dog Breath,  Frank Zappa (El Monte)
467, California,Los Angeles,Doggy Dog World,  Snoop Dogg
468, California,Los Angeles,Dogs of L.A.,  Liz Phair
469, California,Los Angeles,Don't Get Stopped in Beverly Hills,  Shalamar
470, California,Los Angeles,Don't Mean Nothing,  Richard Marx
471, California,Los Angeles,Don't Stop Believing,  Journey (band)
472, California,Los Angeles,Don't Take Your Love to Hollywood,  Kelly Marie
473, California,Los Angeles,Don't Ya Dare Laugh  Breal feat. Young De,
474, California,Los Angeles,Donte's Inferno,  Joe Pass
475, California,Los Angeles,Dope Show,  Marilyn Manson
476, California,Los Angeles,Down And Out In Beverly Hills Theme,  Andy Summers
477, California,Los Angeles,(Down In) East L.A.  The Angelenos,
478, California,Los Angeles,Down in Hollywood,  Killer Dwarfs
479, California,Los Angeles,Down in Hollywood,  Ry Cooder
480, California,Los Angeles,Down in L.A.,  People Under The Stairs
481, California,Los Angeles,Down on Sunset,  Mezzoforte
482, California,Los Angeles,Down on the Boulevard,  The Pop
483, California,Los Angeles,Down Rodeo,  Rage Against the Machine
484, California,Los Angeles,Down To L.A.,  Nightlights
485, California,Los Angeles,Down Whittier Blvd,  Thee Midniters
486, California,Los Angeles,"Downey, California",  Saint Etienne
487, California,Los Angeles,Downtown L.A.,  Glenn Yarbrough
488, California,Los Angeles,Downtown L.A. 1937,  Harald Kloser
489, California,Los Angeles,DTLA (Downtown Los Angeles),  Gary Jules
490, California,Los Angeles,Dr Feelgood,  Mötley Crüe
491, California,Los Angeles,Dreams,  The Game
492, California,Los Angeles,Drinkin' and Dreamin',  Waylon Jennings
493, California,Los Angeles,Drinking in L.A.,  Bran Van 3000
494, California,Los Angeles,Drive By,  Duran Duran
495, California,Los Angeles,Drivin' Down to O.C.,  Gary Farr
496, California,Los Angeles,Driving Down Alvarado,  Anne McCue
497, California,Los Angeles,Drop Dead L.A.,  BMovie Rats
498, California,Los Angeles,Drunk in LA,  Beach House
499, California,Los Angeles,Dying in LA,  Panic! At The Disco
500, California,Los Angeles,California EGGS,  Jeff Huang
501, California,Los Angeles,Earthquake in L.A.,  Nervous Tension
502, California,Los Angeles,East L.A.,  Bob Arlin
503, California,Los Angeles,East L.A.,  Bob Seger and the Silver Bullet Band
504, California,Los Angeles,East L.A,  Solid Jackson
505, California,Los Angeles,East L.A.,  War
506, California,Los Angeles,East L.A. Breeze,  Brazzaville
507, California,Los Angeles,East Los Down South,  Lencho Lockjaw
508, California,Los Angeles,East Side Drama,  Brownside
509, California,Los Angeles,East Side Rendezvous,  Frost
510, California,Los Angeles,East Side/West Side,  Slow Pain
511, California,Los Angeles,East Side West Side,  Tony Yayo
512, California,Los Angeles,Eastside Westside,  Lil 1/2 Dead
513, California,Los Angeles,EastsideWestside,  Young Soldierz
514, California,Los Angeles,East Side West Side Blue,  Big Sir
515, California,Los Angeles,East vs. West,  Chubb Rock
516, California,Los Angeles,Echo Park,  Brooklyn Bridge
517, California,Los Angeles,Echo Park,  Feeder
518, California,Los Angeles,Echo Park,  Joseph Arthur
519, California,Los Angeles,Echo Park,  Keith Barbour
520, California,Los Angeles,Echo Park,  Ryan Cabrera
521, California,Los Angeles,Eden,  Sara Bareilles
522, California,Los Angeles,Eine Rose Aus Santa Monica,  Carmela Corren
523, California,Los Angeles,El Camino Real,  Rockin' Foo
524, California,Los Angeles,El Cerrito Place," written  Keith Gattis, made popular  Charlie Robison, covered  Kenny Chesney"
525, California,Los Angeles,El Dorado,  Death Cab for Cutie
526, California,Los Angeles,El Lay,  NOFX
527, California,Los Angeles,El Lay,  Snoop Dogg feat Marty James
528, California,Los Angeles,El Lay (L.A.),  Los Illegals
529, California,Los Angeles,Electric Los Angeles Sunset,  Al Stewart
530, California,Los Angeles,Electric Neon Sunset,  L.A. Guns
531, California,Los Angeles,Electrolite,  R.E.M.
532, California,Los Angeles,Empty Hearted Town,  Warren Zevon
533, California,Los Angeles,Encino,  The Ramrocks
534, California,Los Angeles,Epilogue, from Jeff Wayne's Musical Version of The War of the Worlds
535, California,Los Angeles,Escape From L.A.,  John Carpenter & Alan Howarth (composer)
536, California,Los Angeles,Esmeralda's Hollywood,  Steve Earle
537, California,Los Angeles,Eugene (The Hollywood Monster Movie Fiend),  Metal Mickey
538, California,Los Angeles,Event#5 (Mortlake Mooch),  Sphincter Ensemble
539, California,Los Angeles,Everybody's Been To L.A.,  Kippi Brannon
540, California,Los Angeles,(Everybody's Goin') Hollywood,  Marc Allen Trujillo
541, California,Los Angeles,Everyone Is Someone In L.A.,  Felix Da Housecat
542, California,Los Angeles,Everywhere But Hollywood,  Tracy Lawrence
543, California,Los Angeles,F64 Freestyle,  Low Key
544, California,Los Angeles,The Face,  And Why Not
545, California,Los Angeles,Face of L.A,  The Game
546, California,Los Angeles,Faceoff at Point Dume,  The Malibooz
547, California,Los Angeles,Fairfax Avenue,  Bull Lee
548, California,Los Angeles,Fairfax Avenue,  Gefilte Joe and the Fish
549, California,Los Angeles,Fairfax Avenue,  Helen St. John
550, California,Los Angeles,Fairfax Kid,  Six Volt Sunbeam
551, California,Los Angeles,Fairfax Rag,  Harry Nilsson
552, California,Los Angeles,Fallen Angel,  Poison
553, California,Los Angeles,Fancy,  Iggy Azalea
554, California,Los Angeles,"Fancy Lady, Hollywood Child",  Home
555, California,Los Angeles,Fat Boys Can't Make It in Santa Monica,  Nitty Gritty Dirt Band
556, California,Los Angeles,Feedback On Highway 101,  Van Morrison
557, California,Los Angeles,Fifth and Vine,  Livingston Taylor
558, California,Los Angeles,Fire Escape,  Foster the People
559, California,Los Angeles,First of the Gang to Die,  Morrissey
560, California,Los Angeles,Flight To Hollywood,  Crazy Gang
561, California,Los Angeles,Florence Avenue,  The Nite Walkers
562, California,Los Angeles,Fluffy Goes to Hollywood,  Susan And God
563, California,Los Angeles,Fly with Me to Malibu,  Ricky King
564, California,Los Angeles,Foggy Day in Hollywood,  Alex Masi
565, California,Los Angeles,For L.A.,  Ill Brothers
566, California,Los Angeles,For the Movies,  Buckcherry
567, California,Los Angeles,For What It's Worth,  Buffalo Springfield
568, California,Los Angeles,Forest Lawn,  Tom Paxton
569, California,Los Angeles,Forgotten (Lost angels)  Lamb of God,
570, California,Los Angeles,Fortress Disneyland,  Trench Fever
571, California,Los Angeles,Fountain and Fairfax,  Afghan Whigs
572, California,Los Angeles,Fountain Avenue,  Albert Hammond
573, California,Los Angeles,Fourth and Main,  Jackson Browne
574, California,Los Angeles,France To L.A.,  The Touch Funk
575, California,Los Angeles,Free Fallin',  Tom Petty and the Heartbreakers
576, California,Los Angeles,Free in L.A.,  Bolland & Bolland
577, California,Los Angeles,Freedom '91,  New Model Army
578, California,Los Angeles,Freeway Flyer,  Jan and Dean
579, California,Los Angeles,Freeway Time in L.A. County Jail,  Sublime
580, California,Los Angeles,The Freeways of L.A.,  Mack and Jamie
581, California,Los Angeles,The Fresh Prince of BelAir,  Will Smith
582, California,Los Angeles,From Chicago to L.A.,  Shakane
583, California,Los Angeles,From Denver to L.A .,  Elton John
584, California,Los Angeles,From Great Britain to L.A.,  Albert Hammond
585, California,Los Angeles,From Here to L.A.,  BZN
586, California,Los Angeles,From Here to L.A.,  Early November
587, California,Los Angeles,From L.A. to New Orleans (Broken Down Bus),  The Detergents
588, California,Los Angeles,From L.A. to the Bay,  Homicide
589, California,Los Angeles,From New York to L.A.,  Patsy Gallant
590, California,Los Angeles,From N.Y. to L.A.,  Frank K
591, California,Los Angeles,From Shreveport to L.A.,  Keni Thomas
592, California,Los Angeles,From Silver Lake,  Jackson Browne
593, California,Los Angeles,Fuck Compton,  Tim Dog
594, California,Los Angeles,Fuck Hollywood,  The AntiHeros
595, California,Los Angeles,F*** in L.A.,  Amen
596, California,Los Angeles,Funkin' Up Hollywood,  Frankie Crocker & the Heart and Soul Orchestra
597, California,Los Angeles,Funky L.A.,  Paul Humphrey And His CoolAid Chemists
598, California,Los Angeles,Funky Stuff,  Kool & the Gang
599, California,Los Angeles,Funky Westside,  Tone Lōc
600, California,Los Angeles,Funtimes in Balon,  Father John Misty
601, California,Los Angeles,The Game Get Live,  The Game featuring JT
602, California,Los Angeles,Gardner Junction,  Open Road
603, California,Los Angeles,Garner in Hollywood,  Erroll Garner
604, California,Los Angeles,Gatecrashing,  Living in a Box
605, California,Los Angeles,G'Day L.A. (Pavlova),  Rolf Harris
606, California,Los Angeles,Get Me Out of Hollywood,  Randy Stonehill
607, California,Los Angeles,Get Your Body!,  Adamski
608, California,Los Angeles,Ghost Of Hollywood,  Roy Kenner
609, California,Los Angeles,The Ghosts of Beverly Drive,  Death Cab for Cutie
610, California,Los Angeles,Giggin' Down 103rd,  Watts 103rd Street Rhythm Band
611, California,Los Angeles,Gin and Juice,  Snoop Dogg
612, California,Los Angeles,Girl from Malibu,  Red Elvises
613, California,Los Angeles,The Girl from New York City,  The Beach Boys
614, California,Los Angeles,Glam Slam,  Prince
615, California,Los Angeles,Glamour Profession,  Steely Dan
616, California,Los Angeles,Glendale Glide,  Meade Lux Lewis
617, California,Los Angeles,Glendale Train,  New Riders of the Purple Sage
618, California,Los Angeles,Glendora,  Rilo Kiley
619, California,Los Angeles,Glory of the '80s,  Tori Amos
620, California,Los Angeles,Girl on TV,  Lyte Funky Ones
621, California,Los Angeles,"Girls, Girls, Girls",  Mötley Crüe
622, California,Los Angeles,Girls Girls Girls,  Sailor
623, California,Los Angeles,(Go to Hell in) Hollywood,  The Lewd
624, California,Los Angeles,Goblin,  Tyler the Creator
625, California,Los Angeles,God is a Bullet,  Concrete Blonde
626, California,Los Angeles,Going Back to Cali,  LL Cool J
627, California,Los Angeles,Going Back to Cali,  The Notorious B.I.G.
628, California,Los Angeles,Going Back To L.A.,  Johnny Otis
629, California,Los Angeles,Going to California,  Led Zeppelin
630, California,Los Angeles,Goin' Down in Hollywood,  Tim Rose
631, California,Los Angeles,Goin' Down (On the Road to L.A.),  Terry Black & Laurel Ward
632, California,Los Angeles,Goin' Hollywood,  Kenny Hollis
633, California,Los Angeles,Goin' Out to Hollywood,  Bill Emerson
634, California,Los Angeles,Goin' Out West,  Tom Waits
635, California,Los Angeles,Goin' Over Coldwater Canyon,  Gary Farr
636, California,Los Angeles,Goin' to L.A.,  The Hitchhikers
637, California,Los Angeles,Goin' to L.A.,  The Mighty Flea featuring Mickey Baker
638, California,Los Angeles,Goin' to Malibu,  The Malibooz
639, California,Los Angeles,Going to Malibu,  The Mountain Goats
640, California,Los Angeles,Going Hollywood,  Bing Cros
641, California,Los Angeles,Going to L.A.,  Peter Frampton
642, California,Los Angeles,Going to Live in L.A.,  Roger Waters
643, California,Los Angeles,Gold,  John Stewart
644, California,Los Angeles,Golden Days of Hollywood,  Harpo Squeaks
645, California,Los Angeles,Gone Country,  Alan Jackson
646, California,Los Angeles,Gone Hollywood,  John Wesley Harding (singer)
647, California,Los Angeles,Gone Hollywood,  Point Blank (band)
648, California,Los Angeles,Gone Hollywood,  Supertramp
649, California,Los Angeles,Good for My Money,  Ba Bash
650, California,Los Angeles,Goode Hollywood,  JET
651, California,Los Angeles,Goode Hollywood,  Richard Marx
652, California,Los Angeles,Goode L.A.,  Bob Segarini
653, California,Los Angeles,Goode L.A.,  Joe Beck
654, California,Los Angeles,Goode L.A.,  Rick Castle
655, California,Los Angeles,Goode to L.A.,  Robbie Dupree
656, California,Los Angeles,Goodnight Hollywood,  Tino Casal
657, California,Los Angeles,Goodnight Hollywood Blvd,  Ryan Adams
658, California,Los Angeles,Goodnight L.A.,  Counting Crows
659, California,Los Angeles,Goodnight L.A.,  Ron Mahonin
660, California,Los Angeles,Goodnight L.A.,  Strangeways
661, California,Los Angeles,Good Time Charlie's Got the Blues,  Danny O'Keefe
662, California,Los Angeles,Gone Hollywood,  Bob James
663, California,Los Angeles,Gone Hollywood,  Point Blank
664, California,Los Angeles,Gone Hollywood,  Supertramp
665, California,Los Angeles,Got to Get Back to L.A.,  Barbara Morrison
666, California,Los Angeles,Got to Get Back to Pasadena,  Gavin Du Porter
667, California,Los Angeles,Gotta Lotta Love,  IceT
668, California,Los Angeles,Gotta Make It to L.A.,  Dale Anderson
669, California,Los Angeles,Grape Street Anthem,  Grape Street Cripps
670, California,Los Angeles,The Great Airplane Strike,  Paul Revere & the Raiders
671, California,Los Angeles,The Great Los Angeles Flood,  Woody Guthrie
672, California,Los Angeles,Grey in LA,  Loudon Wainwright III
673, California,Los Angeles,Grey L.A.,  Blackbear
674, California,Los Angeles,Growing Up in Hollywood Town,  Lincoln Mayorga & Amanda McBroom
675, California,Los Angeles,GTO,  Ronny & the Daytonas
676, California,Los Angeles,Gunfight on Malibu Beach,  Pajama Slave Dancers
677, California,Los Angeles,The Haircut Song,  Ray Stevens
678, California,Los Angeles,Halfway to Hollywood,  Sensible Gray Cells
679, California,Los Angeles,Hancock Park (La Brea Tar Pits),  Joy
680, California,Los Angeles,Hand It to Hollywood,  We Found a Lovebird
681, California,Los Angeles,Hand Of the Dead Body,  Scarface (rapper) featuring Ice Cube
682, California,Los Angeles,Hangin' Out In Hollywood,  Betty Davis
683, California,Los Angeles,Happy (Hollywood Symphony),  Mike Smith (Dave Clark Five) And Mike D'Abo
684, California,Los Angeles,Happy in Hollywood,  David Batteau
685, California,Los Angeles,Harbor Freeway,  Jack Wilson
686, California,Los Angeles,Hard Times in El Barrio,  Jose Feliciano
687, California,Los Angeles,Harley to Hollywood,  Ambisonic
688, California,Los Angeles,Harry Hippie,  Bob Womack
689, California,Los Angeles,Hate This Town,  Noah Reid
690, California,Los Angeles,Heartattack and Vine,  Tom Waits
691, California,Los Angeles,Heart of Gold,  Neil Young
692, California,Los Angeles,Heart Of Hollywood,  Mike Greene
693, California,Los Angeles,The Heart of Rock 'n' Roll,  Huey Lewis and the News
694, California,Los Angeles,Heaven,  Warrant
695, California,Los Angeles,Hell Looks a Lot Like L.A.,  Less Than Jake
696, California,Los Angeles,Hello America,  Def Leppard
697, California,Los Angeles,"Hello, Brooklyn",  All Time Low
698, California,Los Angeles,Hello Hollywood,  Mac Davis
699, California,Los Angeles,Hello L.A. Bye Bye Birmingham,  Mac Davis
700, California,Los Angeles,"Hello, Los Angeles",  Steve Lawrence
701, California,Los Angeles,Here I Am in Hollywood,  Red Elvises
702, California,Los Angeles,Here in L.A.,  Filmstars
703, California,Los Angeles,Here in L.A.,  Take 6
704, California,Los Angeles,Hermosa Skyline,  David Benoit
